geometry;ID;code_dpt;nom_dpt;nom_reg;num_circ;code_reg
"{""type"":""Polygon"",""coordinates"":[[[2.410274,49.023993],[2.456014,48.955777],[2.45949,48.955055],[2.496009,48.972723],[2.553061,49.009817],[2.590524,49.079655],[2.438907,49.141496],[2.367251,49.068293],[2.410274,49.023993]]]}";95009;95;VAL-D'OISE;ILE-DE-FRANCE;9;11
"{""type"":""Polygon"",""coordinates"":[[[9.133566,42.059397],[9.065062,42.165879],[8.860727,42.299126],[8.756264,42.338445],[8.573411,42.381406],[8.600581,42.318688],[8.688917,42.263453],[8.558578,42.235548],[8.5923,42.142668],[8.701201,42.111186],[8.747518,42.047807],[8.658291,42.010588],[8.645784,41.90954],[8.74089,41.928657],[8.863693,41.926257],[9.021146,42.034814],[9.133566,42.059397]]]}";2A001;2A;CORSE-DU-SUD;CORSE;1;94
"{""type"":""Polygon"",""coordinates"":[[[9.133566,42.059397],[9.021146,42.034814],[8.863693,41.926257],[8.74089,41.928657],[8.802583,41.892612],[8.771294,41.81124],[8.786209,41.703394],[8.912302,41.690968],[8.8761,41.650742],[8.792686,41.629142],[8.821237,41.546461],[9.080831,41.441949],[9.091646,41.400096],[9.219627,41.368038],[9.225862,41.442532],[9.287259,41.483791],[9.274604,41.526038],[9.347986,41.563808],[9.383432,41.649762],[9.407124,41.764362],[9.402269,41.858707],[9.309095,41.832145],[9.227497,41.855589],[9.21328,41.91746],[9.221085,42.027606],[9.133566,42.059397]]]}";2A002;2A;CORSE-DU-SUD;CORSE;2;94
"{""type"":""Polygon"",""coordinates"":[[[9.53435,42.523304],[9.527541,42.564963],[9.446972,42.685834],[9.491458,42.797526],[9.460567,42.985852],[9.343577,42.997739],[9.359476,42.922887],[9.310034,42.832483],[9.342998,42.732921],[9.28695,42.675864],[9.22176,42.734193],[9.107836,42.724304],[9.062212,42.693924],[9.134835,42.607581],[9.131688,42.549538],[9.175544,42.509973],[9.242353,42.556613],[9.438925,42.516623],[9.53435,42.523304]]]}";2B001;2B;HAUTE-CORSE;CORSE;1;94
"{""type"":""Polygon"",""coordinates"":[[[9.062212,42.693924],[9.017582,42.642562],[8.882579,42.627385],[8.726399,42.562776],[8.647504,42.474758],[8.647034,42.412665],[8.573411,42.381406],[8.756264,42.338445],[8.860727,42.299126],[9.065062,42.165879],[9.133566,42.059397],[9.221085,42.027606],[9.21328,41.91746],[9.227497,41.855589],[9.309095,41.832145],[9.402269,41.858707],[9.413558,41.955192],[9.549284,42.103865],[9.559823,42.282713],[9.532625,42.379023],[9.53435,42.523304],[9.438925,42.516623],[9.242353,42.556613],[9.175544,42.509973],[9.131688,42.549538],[9.134835,42.607581],[9.062212,42.693924]]]}";2B002;2B;HAUTE-CORSE;CORSE;2;94
"{""type"":""Polygon"",""coordinates"":[[[-4.43098,48.458729],[-4.544824,48.43516],[-4.495173,48.378638],[-4.433647,48.396355],[-4.43098,48.458729]]]}";29002;29;FINISTERE;BRETAGNE;2;53
"{""type"":""Polygon"",""coordinates"":[[[-1.875674,48.071133],[-1.77627,48.031125],[-1.661669,48.106739],[-1.697957,48.139724],[-1.790828,48.120478],[-1.880474,48.170457],[-1.917028,48.113221],[-1.875674,48.071133]]]}";35008;35;ILLE-ET-VILAINE;BRETAGNE;8;53
"{""type"":""Polygon"",""coordinates"":[[[2.870173,50.702914],[2.809188,50.669373],[2.861987,50.627507],[2.936404,50.599899],[2.996389,50.618098],[3.041009,50.636206],[2.952254,50.674195],[2.937172,50.730056],[2.870173,50.702914]]]}";59011;59;NORD;NORD-PAS-DE-CALAIS-PICARDIE;11;32
"{""type"":""Polygon"",""coordinates"":[[[3.710359,50.066491],[3.667458,50.109448],[3.408528,50.138791],[3.288363,50.139338],[3.369372,50.224656],[3.231809,50.263783],[3.149091,50.262483],[3.095967,50.124516],[3.090254,50.053741],[3.172707,50.011995],[3.22935,50.030189],[3.337102,50.017401],[3.490106,50.01896],[3.541758,50.051975],[3.614124,50.025057],[3.710359,50.066491]]]}";59018;59;NORD;NORD-PAS-DE-CALAIS-PICARDIE;18;32
"{""type"":""Polygon"",""coordinates"":[[[6.89447,43.611025],[6.906637,43.564149],[7.017278,43.564973],[7.054373,43.601099],[6.967093,43.65648],[6.89447,43.611025]]]}";6009;6;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;9;93
"{""type"":""Polygon"",""coordinates"":[[[5.371008,43.293591],[5.381535,43.209584],[5.388737,43.283148],[5.371008,43.293591]]]}";13002;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;2;93
"{""type"":""Polygon"",""coordinates"":[[[6.0371,47.099663],[6.07246,47.137606],[5.989135,47.200927],[6.02542,47.2415],[5.985304,47.307674],[5.926441,47.327073],[5.735196,47.26344],[5.698726,47.265006],[5.720454,47.220044],[5.811467,47.169054],[5.768989,47.090037],[5.840657,47.008513],[5.945111,46.988848],[5.969134,47.050273],[6.0371,47.099663]]]}";25001;25;DOUBS;BOURGOGNE-FRANCHE-COMTE;1;27
"{""type"":""Polygon"",""coordinates"":[[[5.926441,47.327073],[5.985304,47.307674],[6.02542,47.2415],[5.989135,47.200927],[6.07246,47.137606],[6.0371,47.099663],[6.087202,47.096029],[6.184587,47.010724],[6.300248,47.03302],[6.254203,47.145214],[6.214326,47.1648],[6.320457,47.243188],[6.284947,47.315742],[6.292081,47.371789],[6.250552,47.424665],[6.172705,47.397778],[6.119817,47.395498],[6.023555,47.33235],[5.926441,47.327073]]]}";25002;25;DOUBS;BOURGOGNE-FRANCHE-COMTE;2;27
"{""type"":""Polygon"",""coordinates"":[[[1.582928,48.767556],[1.379818,48.651648],[1.474202,48.564968],[1.355029,48.544844],[1.395649,48.506458],[1.495042,48.47372],[1.478044,48.435947],[1.385303,48.405755],[1.460358,48.296115],[1.547956,48.347318],[1.670091,48.344262],[1.605568,48.448275],[1.634991,48.509961],[1.78664,48.491471],[1.787245,48.553745],[1.709253,48.578024],[1.602707,48.663097],[1.611295,48.688458],[1.582928,48.767556]]]}";28001;28;EURE-ET-LOIR;CENTRE-VAL DE LOIRE;1;24
"{""type"":""Polygon"",""coordinates"":[[[1.420683,43.446384],[1.42888,43.546057],[1.494451,43.553528],[1.428759,43.584983],[1.367925,43.549891],[1.32958,43.489535],[1.328792,43.420557],[1.388098,43.389269],[1.420683,43.446384]]]}";31009;31;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;9;76
"{""type"":""Polygon"",""coordinates"":[[[3.856214,43.616154],[3.785145,43.577765],[3.85795,43.494399],[3.826219,43.466493],[3.969386,43.540231],[3.878484,43.603512],[3.856214,43.616154]]]}";34001;34;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1;76
"{""type"":""Polygon"",""coordinates"":[[[3.856214,43.616154],[3.878484,43.603512],[3.896247,43.627324],[3.866398,43.617694],[3.856214,43.616154]]]}";34002;34;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2;76
"{""type"":""Polygon"",""coordinates"":[[[3.974348,43.801474],[3.985214,43.767196],[3.875059,43.737495],[3.883273,43.687467],[3.84151,43.647925],[3.866398,43.617694],[3.896247,43.627324],[4.047065,43.651593],[4.070068,43.702771],[4.153883,43.715009],[4.001341,43.813055],[3.974348,43.801474]]]}";34003;34;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3;76
"{""type"":""Polygon"",""coordinates"":[[[3.84151,43.647925],[3.784197,43.665091],[3.669961,43.596281],[3.677916,43.5413],[3.753493,43.493528],[3.672383,43.43002],[3.724916,43.415799],[3.826219,43.466493],[3.85795,43.494399],[3.785145,43.577765],[3.856214,43.616154],[3.866398,43.617694],[3.84151,43.647925]]]}";34008;34;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;8;76
"{""type"":""Polygon"",""coordinates"":[[[4.153883,43.715009],[4.070068,43.702771],[4.047065,43.651593],[3.896247,43.627324],[3.878484,43.603512],[3.969386,43.540231],[4.101042,43.554371],[4.193818,43.651746],[4.153883,43.715009]]]}";34009;34;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;9;76
"{""type"":""Polygon"",""coordinates"":[[[-1.661669,48.106739],[-1.77627,48.031125],[-1.619515,47.975385],[-1.568382,48.09244],[-1.661669,48.106739]]]}";35001;35;ILLE-ET-VILAINE;BRETAGNE;1;53
"{""type"":""Polygon"",""coordinates"":[[[-1.548568,47.235356],[-1.478817,47.228079],[-1.354204,47.304159],[-1.306548,47.334482],[-1.299499,47.417596],[-1.343146,47.466234],[-1.507628,47.502687],[-1.583303,47.451067],[-1.693232,47.42623],[-1.684053,47.356414],[-1.655265,47.307333],[-1.548568,47.235356]]]}";44005;44;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE;5;52
"{""type"":""Polygon"",""coordinates"":[[[-0.653787,47.733381],[-0.694552,47.618152],[-0.627482,47.60665],[-0.526797,47.523995],[-0.564187,47.471097],[-0.57119,47.465467],[-0.483379,47.457669],[-0.411257,47.515893],[-0.381799,47.658426],[-0.439302,47.68555],[-0.410032,47.765218],[-0.653787,47.733381]]]}";49001;49;MAINE-ET-LOIRE;PAYS DE LA LOIRE;1;52
"{""type"":""Polygon"",""coordinates"":[[[-0.57119,47.465467],[-0.642962,47.377084],[-0.724718,47.36091],[-0.809442,47.381],[-0.799412,47.281251],[-0.825071,47.156944],[-0.688906,47.129767],[-0.64568,47.190206],[-0.710244,47.266177],[-0.630845,47.333343],[-0.568379,47.322718],[-0.291311,47.400499],[-0.411257,47.515893],[-0.483379,47.457669],[-0.57119,47.465467]]]}";49002;49;MAINE-ET-LOIRE;PAYS DE LA LOIRE;2;52
"{""type"":""Polygon"",""coordinates"":[[[0.230002,47.608398],[0.148488,47.581297],[0.052261,47.606224],[-0.004508,47.647688],[-0.196697,47.650036],[-0.287627,47.71913],[-0.381704,47.760572],[-0.410032,47.765218],[-0.439302,47.68555],[-0.381799,47.658426],[-0.411257,47.515893],[-0.291311,47.400499],[-0.243475,47.354281],[-0.060692,47.252826],[0.072451,47.219878],[0.082382,47.286874],[0.182143,47.381943],[0.180874,47.453226],[0.220109,47.501953],[0.200087,47.543168],[0.230002,47.608398]]]}";49003;49;MAINE-ET-LOIRE;PAYS DE LA LOIRE;3;52
"{""type"":""Polygon"",""coordinates"":[[[-1.169555,47.170515],[-1.110625,47.146363],[-0.956902,47.144739],[-0.864253,47.101757],[-0.825071,47.156944],[-0.799412,47.281251],[-0.809442,47.381],[-0.724718,47.36091],[-0.642962,47.377084],[-0.57119,47.465467],[-0.564187,47.471097],[-0.627713,47.498539],[-0.746435,47.442024],[-0.923359,47.462156],[-0.943182,47.418611],[-0.976234,47.371029],[-1.169933,47.364713],[-1.306548,47.334482],[-1.354204,47.304159],[-1.204918,47.253043],[-1.169555,47.170515]]]}";49006;49;MAINE-ET-LOIRE;PAYS DE LA LOIRE;6;52
"{""type"":""Polygon"",""coordinates"":[[[3.982312,50.044432],[4.048112,50.083301],[3.871167,50.157927],[3.972493,50.239131],[3.912741,50.269024],[3.77633,50.256328],[3.710431,50.303175],[3.673676,50.334932],[3.556183,50.299388],[3.369372,50.224656],[3.288363,50.139338],[3.408528,50.138791],[3.667458,50.109448],[3.710359,50.066491],[3.949834,50.026885],[3.982312,50.044432]]]}";59012;59;NORD;NORD-PAS-DE-CALAIS-PICARDIE;12;32
"{""type"":""Polygon"",""coordinates"":[[[7.320192,47.667785],[7.337946,47.616871],[7.409367,47.590068],[7.524674,47.660194],[7.54859,47.735411],[7.530228,47.783444],[7.563369,47.851168],[7.441331,47.824541],[7.311172,47.836362],[7.206193,47.734419],[7.29635,47.755235],[7.444726,47.763059],[7.42184,47.711471],[7.320192,47.667785]]]}";68006;68;HAUT-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;6;44
"{""type"":""Polygon"",""coordinates"":[[[2.255286,48.874354],[2.29208,48.859831],[2.301556,48.863481],[2.315989,48.881454],[2.300454,48.892691],[2.284458,48.885638],[2.255286,48.874354]]]}";75004;75;PARIS;ILE-DE-FRANCE;4;11
"{""type"":""Polygon"",""coordinates"":[[[2.367655,48.868705],[2.384596,48.850486],[2.398758,48.849807],[2.382999,48.873298],[2.377013,48.871919],[2.367655,48.868705]]]}";75006;75;PARIS;ILE-DE-FRANCE;6;11
"{""type"":""Polygon"",""coordinates"":[[[2.342045,48.838303],[2.340917,48.831947],[2.3668,48.817349],[2.390069,48.825697],[2.372108,48.839991],[2.365946,48.844894],[2.342045,48.838303]]]}";75009;75;PARIS;ILE-DE-FRANCE;9;11
"{""type"":""Polygon"",""coordinates"":[[[2.310805,48.832969],[2.320629,48.848478],[2.289784,48.858123],[2.280585,48.849876],[2.310805,48.832969]]]}";75012;75;PARIS;ILE-DE-FRANCE;12;11
"{""type"":""Polygon"",""coordinates"":[[[2.3724,48.876192],[2.370286,48.901652],[2.365854,48.90161],[2.351873,48.901527],[2.349502,48.883739],[2.3724,48.876192]]]}";75017;75;PARIS;ILE-DE-FRANCE;17;11
"{""type"":""Polygon"",""coordinates"":[[[0.128783,49.609964],[0.078026,49.539986],[0.091585,49.487724],[0.166473,49.535664],[0.248131,49.527212],[0.262317,49.589993],[0.128783,49.609964]]]}";76007;76;SEINE-MARITIME;NORMANDIE;7;28
"{""type"":""Polygon"",""coordinates"":[[[0.248131,49.527212],[0.166473,49.535664],[0.091585,49.487724],[0.237788,49.452092],[0.248131,49.527212]]]}";76008;76;SEINE-MARITIME;NORMANDIE;8;28
"{""type"":""Polygon"",""coordinates"":[[[5.800896,43.158976],[5.885618,43.117148],[5.887337,43.116148],[5.984096,43.12343],[6.084161,43.16588],[6.093894,43.198125],[5.994739,43.261531],[5.854953,43.199024],[5.800896,43.158976]]]}";83002;83;VAR;PROVENCE-ALPES-COTE D'AZUR;2;93
"{""type"":""Polygon"",""coordinates"":[[[0.409251,46.754237],[0.220089,46.812258],[0.033065,46.738492],[-0.031657,46.669347],[0.053712,46.672753],[0.131961,46.708002],[0.212471,46.65117],[0.449866,46.522904],[0.566496,46.486942],[0.648185,46.61867],[0.409251,46.754237]]]}";86001;86;VIENNE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1;75
"{""type"":""Polygon"",""coordinates"":[[[-0.006269,46.523976],[0.072122,46.490481],[0.189991,46.484412],[0.211061,46.385401],[0.331886,46.365155],[0.403962,46.410046],[0.516185,46.397724],[0.572173,46.440568],[0.566496,46.486942],[0.449866,46.522904],[0.212471,46.65117],[0.131961,46.708002],[0.053712,46.672753],[-0.031657,46.669347],[0.022855,46.614531],[-0.006269,46.523976]]]}";86002;86;VIENNE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2;75
"{""type"":""Polygon"",""coordinates"":[[[2.237656,48.908307],[2.322021,48.918673],[2.290974,48.950967],[2.220399,48.920618],[2.229103,48.906033],[2.237656,48.908307]]]}";92001;92;HAUTS-DE-SEINE;ILE-DE-FRANCE;1;11
"{""type"":""Polygon"",""coordinates"":[[[2.233785,48.895676],[2.271065,48.8984],[2.28427,48.902284],[2.237656,48.908307],[2.229103,48.906033],[2.233785,48.895676]]]}";92003;92;HAUTS-DE-SEINE;ILE-DE-FRANCE;3;11
"{""type"":""Polygon"",""coordinates"":[[[2.278179,48.814254],[2.303309,48.785398],[2.318683,48.787987],[2.331909,48.817013],[2.301321,48.82513],[2.278179,48.814254]]]}";92011;92;HAUTS-DE-SEINE;ILE-DE-FRANCE;11;11
"{""type"":""Polygon"",""coordinates"":[[[2.288461,48.958982],[2.290974,48.950967],[2.322021,48.918673],[2.313758,48.914022],[2.319884,48.900459],[2.334965,48.901384],[2.351873,48.901527],[2.365854,48.90161],[2.366574,48.920895],[2.333313,48.955382],[2.288461,48.958982]]]}";93001;93;SEINE-SAINT-DENIS;ILE-DE-FRANCE;1;11
"{""type"":""Polygon"",""coordinates"":[[[2.365854,48.90161],[2.370286,48.901652],[2.398651,48.889414],[2.427724,48.895888],[2.410057,48.916693],[2.374742,48.923681],[2.366574,48.920895],[2.365854,48.90161]]]}";93006;93;SEINE-SAINT-DENIS;ILE-DE-FRANCE;6;11
"{""type"":""Polygon"",""coordinates"":[[[2.479397,48.919775],[2.47664,48.888665],[2.50764,48.898518],[2.517564,48.925663],[2.496009,48.972723],[2.45949,48.955055],[2.479397,48.919775]]]}";93010;93;SEINE-SAINT-DENIS;ILE-DE-FRANCE;10;11
"{""type"":""Polygon"",""coordinates"":[[[2.456675,48.805481],[2.473297,48.762092],[2.499965,48.763097],[2.522283,48.804066],[2.482361,48.81936],[2.456675,48.805481]]]}";94001;94;VAL-DE-MARNE;ILE-DE-FRANCE;1;11
"{""type"":""Polygon"",""coordinates"":[[[2.41634,48.849238],[2.46726,48.839088],[2.499718,48.855678],[2.496392,48.859908],[2.481534,48.86141],[2.41634,48.849238]]]}";94006;94;VAL-DE-MARNE;ILE-DE-FRANCE;6;11
"{""type"":""Polygon"",""coordinates"":[[[2.390069,48.825697],[2.408762,48.816923],[2.432746,48.78673],[2.456675,48.805481],[2.482361,48.81936],[2.463581,48.824951],[2.390069,48.825697]]]}";94008;94;VAL-DE-MARNE;ILE-DE-FRANCE;8;11
"{""type"":""Polygon"",""coordinates"":[[[2.401551,48.773536],[2.432746,48.78673],[2.408762,48.816923],[2.372966,48.797535],[2.367271,48.779377],[2.401551,48.773536]]]}";94009;94;VAL-DE-MARNE;ILE-DE-FRANCE;9;11
"{""type"":""Polygon"",""coordinates"":[[[2.348738,48.816741],[2.372966,48.797535],[2.408762,48.816923],[2.390069,48.825697],[2.3668,48.817349],[2.348738,48.816741]]]}";94010;94;VAL-DE-MARNE;ILE-DE-FRANCE;10;11
"{""type"":""Polygon"",""coordinates"":[[[2.318683,48.787987],[2.325812,48.781911],[2.367271,48.779377],[2.372966,48.797535],[2.348738,48.816741],[2.331909,48.817013],[2.318683,48.787987]]]}";94011;94;VAL-DE-MARNE;ILE-DE-FRANCE;11;11
"{""type"":""Polygon"",""coordinates"":[[[2.006212,47.886544],[2.12453,47.869197],[2.2529,47.825515],[2.442067,47.844649],[2.544034,47.796731],[2.645387,47.847348],[2.677967,47.830126],[2.732598,47.866371],[2.710218,47.923502],[2.6164,47.930721],[2.576081,47.967345],[2.433282,47.922556],[2.379602,47.970838],[2.260072,48.01122],[2.229378,47.950015],[2.149255,47.9574],[2.068394,47.926142],[1.947959,47.945582],[1.906535,47.920805],[1.904504,47.895858],[2.006212,47.886544]]]}";45006;45;LOIRET;CENTRE-VAL DE LOIRE;6;24
"{""type"":""Polygon"",""coordinates"":[[[7.054373,43.601099],[7.017278,43.564973],[6.906637,43.564149],[6.879135,43.532454],[6.933726,43.480068],[6.98418,43.54777],[7.057797,43.55033],[7.054373,43.601099]]]}";6008;6;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;8;93
"{""type"":""Polygon"",""coordinates"":[[[3.414792,48.390273],[3.50441,48.36549],[3.623765,48.259291],[3.789908,48.296899],[3.879865,48.301726],[3.962618,48.256056],[4.075212,48.297183],[3.974078,48.402247],[3.922862,48.379615],[3.843389,48.421585],[3.825896,48.515174],[3.643639,48.536263],[3.631399,48.571565],[3.555614,48.620285],[3.465516,48.570486],[3.434909,48.496854],[3.384094,48.478029],[3.414792,48.390273]]]}";10003;10;AUBE;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;3;44
"{""type"":""Polygon"",""coordinates"":[[[5.391636,43.372076],[5.382621,43.318207],[5.393184,43.316412],[5.410529,43.314983],[5.466645,43.323005],[5.424574,43.383412],[5.391636,43.372076]]]}";13003;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;3;93
"{""type"":""Polygon"",""coordinates"":[[[5.373616,43.294992],[5.393184,43.316412],[5.382621,43.318207],[5.345516,43.336266],[5.373616,43.294992]]]}";13004;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;4;93
"{""type"":""Polygon"",""coordinates"":[[[5.393184,43.316412],[5.373616,43.294992],[5.371008,43.293591],[5.388737,43.283148],[5.406355,43.289327],[5.410529,43.314983],[5.393184,43.316412]]]}";13005;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;5;93
"{""type"":""Polygon"",""coordinates"":[[[5.381535,43.209584],[5.510186,43.197903],[5.51305,43.263444],[5.406355,43.289327],[5.388737,43.283148],[5.381535,43.209584]]]}";13006;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;6;93
"{""type"":""Polygon"",""coordinates"":[[[5.282251,43.353657],[5.345516,43.336266],[5.382621,43.318207],[5.391636,43.372076],[5.278797,43.380469],[5.282251,43.353657]]]}";13007;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;7;93
"{""type"":""Polygon"",""coordinates"":[[[4.938579,47.278383],[5.024562,47.316111],[5.099034,47.417093],[5.044803,47.445407],[4.842063,47.398755],[4.812543,47.365434],[4.841547,47.279136],[4.938579,47.278383]]]}";21001;21;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;1;27
"{""type"":""Polygon"",""coordinates"":[[[5.25461,47.176177],[5.327791,47.228787],[5.23522,47.35111],[5.160295,47.353059],[5.072928,47.308771],[5.024562,47.316111],[4.938579,47.278383],[5.048366,47.268202],[5.108351,47.221279],[5.095061,47.14786],[5.25461,47.176177]]]}";21003;21;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;3;27
"{""type"":""Polygon"",""coordinates"":[[[1.247751,49.082948],[1.157205,49.037901],[1.144226,48.995347],[1.070243,48.978187],[1.029748,48.915641],[0.791511,48.905143],[0.765648,48.854012],[0.801958,48.801261],[0.775034,48.737358],[0.814819,48.670168],[1.015925,48.729054],[1.063027,48.758969],[1.162975,48.769311],[1.327389,48.760436],[1.359781,48.831196],[1.457628,48.871518],[1.501524,48.941054],[1.457762,49.0263],[1.353179,49.04315],[1.291253,49.081596],[1.247751,49.082948]]]}";27001;27;EURE;NORMANDIE;1;28
"{""type"":""Polygon"",""coordinates"":[[[0.775426,49.247534],[0.729446,49.258818],[0.6109,49.217278],[0.578545,49.178126],[0.729204,49.12956],[0.705531,49.088436],[0.788612,48.980755],[0.73252,48.944173],[0.578041,48.893656],[0.607869,48.832489],[0.730523,48.785593],[0.775034,48.737358],[0.801958,48.801261],[0.765648,48.854012],[0.791511,48.905143],[1.029748,48.915641],[1.070243,48.978187],[1.144226,48.995347],[1.157205,49.037901],[1.247751,49.082948],[1.137414,49.104511],[0.985197,49.22123],[0.847476,49.184583],[0.775426,49.247534]]]}";27002;27;EURE;NORMANDIE;2;28
"{""type"":""Polygon"",""coordinates"":[[[-0.603047,44.818477],[-0.590137,44.762703],[-0.510894,44.7691],[-0.526565,44.806147],[-0.546659,44.836292],[-0.603047,44.818477]]]}";33003;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3;75
"{""type"":""Polygon"",""coordinates"":[[[-0.837084,44.736773],[-0.758553,44.755294],[-0.729251,44.801549],[-0.610649,44.822474],[-0.610794,44.835177],[-0.638336,44.860667],[-0.642108,44.894964],[-0.754541,44.966663],[-0.883949,44.885431],[-0.884698,44.849744],[-0.90415,44.806397],[-0.837084,44.736773]]]}";33006;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;6;75
